10481,0
10482,1
10483,1
10484,0
10485,0
10486,0
10487,0
10488,1
10489,0
10490,0
10491,0
10492,0
10493,0
10494,1
10495,1
10496,0
10497,0
10498,0
10499,0
10500,0
10501,0
10502,0
10503,0
10504,0
10505,1
10506,0
10507,1
10508,0
10509,0
10510,0
10511,1
10512,0
10513,0
10514,0
10515,0
10516,0
10517,1
10518,1
10519,0
10520,1
10521,1
10522,0
10523,0
10524,1
10525,0
10526,0
10527,0
10528,0
10529,0
10530,0
10531,0
10532,0
10533,0
10534,1
10535,0
10536,0
10537,0
10538,0
10539,1
10540,0
10541,0
10542,0
10543,0
10544,0
10545,1
10546,0
10547,0
10548,0
10549,0
10550,0
10551,1
10552,0
10553,0
10554,0
10555,0
10556,0
10557,0
10558,0
10559,0
10560,1
10561,0
10562,0
10563,0
10564,0
10565,0
10566,0
10567,0
10568,0
10569,0
10570,0
10571,0
10572,0
10573,1
10574,1
10575,0
10576,1
10577,0
10578,0
10579,0
10580,0
10581,1
10582,0
10583,0
10584,0
10585,1
10586,0
10587,1
10588,0
10589,1
10590,0
10591,0
10592,0
10593,0
10594,1
10595,1
10596,0
10597,1
10598,0
10599,0
10600,0
10601,0
10602,1
10603,0
10604,0
10605,0
10606,0
10607,0
10608,0
10609,0
10610,0
10611,1
10612,0
10613,0
10614,0
10615,0
10616,0
10617,0
10618,0
10619,0
10620,0
10621,1
10622,0
10623,0
10624,0
10625,1
10626,0
10627,0
10628,0
10629,0
10630,1
10631,0
10632,0
10633,1
10634,1
10635,1
10636,0
10637,0
10638,0
10639,0
10640,0
10641,0
10642,1
10643,0
10644,0
10645,0
10646,0
10647,0
10648,1
10649,0
10650,0
10651,0
10652,0
10653,0
10654,0
10655,1
10656,0
10657,0
10658,0
10659,0
10660,0
10661,0
10662,0
10663,0
10664,1
10665,0
10666,0
10667,0
10668,0
10669,0
10670,0
10671,1
10672,1
10673,1
10674,0
10675,0
10676,0
10677,0
10678,0
10679,0
10680,0
10681,0
10682,0
10683,0
10684,0
10685,1
10686,0
10687,0
10688,0
10689,0
10690,0
10691,0
10692,0
10693,0
10694,0
10695,0
10696,0
10697,0
10698,0
10699,0
10700,1
10701,0
10702,0
10703,1
10704,0
10705,1
10706,0
10707,1
10708,1
10709,0
10710,0
10711,1
10712,0
10713,1
10714,1
10715,0
10716,0
10717,0
10718,0
10719,0
10720,1
10721,0
10722,0
10723,1
10724,0
10725,1
10726,0
10727,1
10728,0
10729,0
10730,1
10731,0
10732,0
10733,0
10734,0
10735,1
10736,0
10737,0
10738,0
10739,0
10740,0
10741,0
10742,0
10743,0
10744,0
10745,0
10746,1
10747,0
10748,0
10749,0
10750,0
10751,1
10752,0
10753,0
10754,1
10755,0
10756,0
10757,0
10758,0
10759,0
10760,0
10761,0
10762,0
10763,0
10764,1
10765,1
10766,0
10767,0
10768,1
10769,0
10770,1
10771,0
10772,0
10773,1
10774,1
10775,0
10776,0
10777,0
10778,0
10779,0
10780,1
10781,0
10782,0
10783,1
10784,0
10785,0
10786,0
10787,0
10788,0
10789,0
10790,0
10791,1
10792,0
10793,0
10794,1
10795,0
10796,0
10797,1
10798,0
10799,0
10800,1
10801,0
10802,1
10803,0
10804,1
10805,0
10806,0
10807,0
10808,0
10809,1
10810,0
10811,1
10812,0
10813,1
10814,0
10815,0
10816,0
10817,0
10818,0
10819,0
10820,0
10821,0
10822,0
10823,1
10824,0
10825,0
10826,0
10827,0
10828,1
10829,0
10830,0
10831,0
10832,1
10833,0
10834,0
10835,0
10836,1
10837,1
10838,0
10839,0
10840,0
10841,1
10842,1
10843,0
10844,0
10845,0
10846,0
10847,0
10848,0
10849,1
10850,0
10851,0
10852,0
10853,0
10854,0
10855,0
10856,0
10857,0
10858,0
10859,1
10860,1
10861,0
10862,0
10863,0
10864,0
10865,0
10866,0
10867,0
10868,0
10869,0
10870,0
10871,0
10872,1
10873,0
10874,0
10875,0
10876,1
10877,0
10878,0
10879,0
10880,1
10881,0
10882,0
10883,0
10884,0
10885,0
10886,0
10887,0
10888,0
10889,0
10890,0
10891,0
10892,0
10893,0
10894,0
10895,1
10896,1
10897,0
10898,1
10899,0
10900,1
10901,0
10902,0
10903,0
10904,0
10905,0
10906,0
10907,0
10908,0
10909,1
10910,0
10911,1
10912,0
10913,0
10914,1
10915,0
10916,0
10917,0
10918,0
10919,0
10920,0
10921,0
10922,1
10923,0
10924,0
10925,1
10926,0
10927,0
10928,0
10929,0
10930,0
10931,0
10932,0
10933,0
10934,1
10935,0
10936,1
10937,1
10938,0
10939,1
10940,0
10941,0
10942,0
10943,0
10944,1
10945,1
10946,1
10947,0
10948,1
10949,1
10950,0
10951,1
10952,0
10953,1
10954,0
10955,0
10956,1
10957,0
10958,1
10959,0
10960,0
10961,0
10962,0
10963,0
10964,0
10965,0
10966,0
10967,0
10968,1
10969,0
10970,1
10971,0
10972,1
10973,0
10974,0
10975,0
10976,0
10977,1
10978,0
10979,0
10980,0
10981,0
10982,0
10983,0
10984,0
10985,1
10986,0
10987,0
10988,0
10989,1
10990,0
10991,0
10992,0
10993,0
10994,0
10995,1
10996,0
10997,0
10998,0
10999,0
11000,0
11001,1
11002,1
11003,0
11004,0
11005,0
11006,0
11007,0
11008,0
11009,1
11010,1
11011,0
11012,0
11013,0
11014,1
11015,0
11016,0
11017,0
11018,0
11019,0
11020,0
11021,1
11022,0
11023,0
11024,0
11025,1
11026,0
11027,0
11028,0
11029,0
11030,0
11031,0
11032,0
11033,0
11034,0
11035,0
11036,0
11037,0
11038,1
11039,0
11040,0
11041,1
11042,1
11043,0
11044,0
11045,1
11046,0
11047,1
11048,1
11049,0
11050,1
11051,0
11052,0
11053,1
11054,1
11055,0
11056,0
11057,0
11058,0
11059,0
11060,0
11061,1
11062,0
11063,0
11064,0
11065,0
11066,0
11067,1
11068,0
11069,0
11070,0
11071,0
11072,0
11073,1
11074,0
11075,0
11076,0
11077,0
11078,0
11079,0
11080,1
11081,1
11082,0
11083,0
11084,0
11085,0
11086,0
11087,1
11088,0
11089,0
11090,1
11091,0
11092,0
11093,0
11094,0
11095,0
11096,1
11097,0
11098,0
11099,0
11100,0
11101,0
11102,0
11103,0
11104,0
11105,0
11106,1
11107,0
11108,0
11109,1
11110,0
11111,0
11112,0
11113,0
11114,0
11115,1
11116,0
11117,0
11118,1
11119,0
11120,1
11121,0
11122,1
11123,0
11124,0
11125,0
11126,1
11127,1
11128,0
11129,0
11130,0
11131,0
11132,1
11133,0
11134,0
11135,0
11136,1
11137,0
11138,0
11139,0
11140,0
11141,0
11142,0
11143,0
11144,0
11145,0
11146,1
11147,0
11148,0
11149,0
11150,0
11151,0
11152,0
11153,0
11154,0
11155,0
11156,1
11157,1
11158,0
11159,0
11160,0
11161,0
11162,0
11163,0
11164,0
11165,0
11166,0
11167,1
11168,0
11169,0
11170,0
11171,0
11172,0
11173,1
11174,0
11175,0
11176,0
11177,0
11178,1
11179,0
11180,0
11181,0
11182,0
11183,0
11184,0
11185,1
11186,0
11187,1
11188,1
11189,0
11190,0
11191,0
11192,0
11193,0
11194,0
11195,0
11196,0
11197,0
11198,1
11199,0
11200,0
11201,0
11202,1
11203,0
11204,1
11205,0
11206,0
11207,1
11208,0
11209,0
11210,0
11211,0
11212,1
11213,0
11214,0
11215,0
11216,0
11217,0
11218,0
11219,0
11220,1
11221,0
11222,1
11223,0
11224,0
11225,0
11226,0
11227,0
11228,1
11229,0
11230,0
11231,0
11232,0
11233,0
11234,0
11235,0
11236,0
11237,0
11238,0
11239,0
11240,1
11241,1
11242,0
11243,0
11244,0
11245,0
11246,0
11247,0
11248,0
11249,0
11250,1
11251,0
11252,0
11253,1
11254,0
11255,0
11256,0
11257,0
11258,1
11259,0
11260,0
11261,0
11262,0
11263,0
11264,1
11265,0
11266,0
11267,1
11268,0
11269,1
11270,0
11271,0
11272,0
11273,0
11274,0
11275,1
11276,0
11277,0
11278,1
11279,1
11280,0
11281,0
11282,0
11283,0
11284,0
11285,0
11286,0
11287,0
11288,1
11289,0
11290,0
11291,0
11292,0
11293,1
11294,0
11295,1
11296,1
11297,0
11298,0
11299,1
11300,0
11301,1
11302,0
11303,0
11304,1
11305,0
11306,1
11307,0
11308,0
11309,1
11310,0
11311,0
11312,0
11313,0
11314,0
11315,0
11316,0
11317,0
11318,0
11319,0
11320,0
11321,0
11322,0
11323,0
11324,0
11325,1
11326,0
11327,0
11328,0
11329,0
11330,0
11331,0
11332,0
11333,0
11334,1
11335,0
11336,1
11337,0
11338,1
11339,0
11340,0
11341,1
11342,1
11343,0
11344,1
11345,1
11346,1
11347,0
11348,0
11349,0
11350,0
11351,0
11352,1
11353,0
11354,0
11355,0
11356,0
11357,0
11358,0
11359,1
11360,1
11361,0
11362,0
11363,0
11364,0
11365,1
11366,0
11367,0
11368,0
11369,1
11370,0
11371,0
11372,0
11373,1
11374,0
11375,0
11376,1
11377,1
11378,1
11379,0
11380,1
11381,0
11382,1
11383,1
11384,0
11385,1
11386,0
11387,0
11388,0
11389,0
11390,1
11391,0
11392,1
11393,1
11394,0
11395,0
11396,0
11397,0
11398,0
11399,0
11400,0
11401,0
11402,1
11403,0
11404,0
11405,0
11406,0
11407,0
11408,0
11409,1
11410,0
11411,1
11412,0
11413,0
11414,0
11415,0
11416,0
11417,1
11418,1
11419,0
11420,0
11421,1
11422,0
11423,0
11424,0
11425,0
11426,1
11427,0
11428,0
11429,1
11430,0
11431,0
11432,0
11433,1
11434,0
11435,1
11436,0
11437,0
11438,0
11439,1
11440,0
11441,1
11442,1
11443,0
11444,1
11445,0
11446,0
11447,1
11448,0
11449,0
11450,0
11451,0
11452,1
11453,0
11454,1
11455,0
11456,0
11457,0
11458,0
11459,0
11460,0
11461,1
11462,0
11463,0
11464,0
11465,0
11466,0
11467,1
11468,0
11469,0
11470,1
11471,0
11472,0
11473,1
11474,0
11475,0
11476,0
11477,0
11478,1
11479,0
11480,0
11481,1
11482,0
11483,0
11484,0
11485,1
11486,1
11487,0
11488,0
11489,0
11490,0
11491,0
11492,0
11493,0
11494,0
11495,0
11496,1
11497,0
11498,0
11499,0
11500,1
11501,1
11502,0
11503,1
11504,1
11505,0
11506,0
11507,0
11508,1
11509,0
11510,1
11511,0
11512,0
11513,0
11514,0
11515,0
11516,0
11517,1
11518,0
11519,0
11520,0
11521,0
11522,0
11523,0
11524,1
11525,0
11526,0
11527,0
11528,1
11529,0
11530,1
11531,1
11532,1
11533,0
11534,0
11535,1
11536,0
11537,0
11538,0
11539,0
11540,1
11541,0
11542,0
11543,0
11544,0
11545,1
11546,0
11547,0
11548,0
11549,0
11550,1
11551,0
11552,1
11553,0
11554,1
11555,0
11556,1
11557,1
11558,0
11559,1
11560,1
11561,0
11562,0
11563,0
11564,0
11565,0
11566,1
11567,0
11568,0
11569,1
11570,0
11571,1
11572,1
11573,0
11574,1
11575,0
11576,1
11577,0
11578,1
11579,0
11580,1
11581,0
11582,1
11583,0
11584,0
11585,0
11586,1
11587,0
11588,0
11589,1
11590,1
11591,0
11592,0
11593,0
11594,0
11595,1
11596,0
11597,1
11598,0
11599,0
11600,0
11601,0
11602,1
11603,0
11604,0
11605,0
11606,0
11607,1
11608,0
11609,1
11610,0
11611,0
11612,0
11613,1
11614,1
11615,0
11616,0
11617,0
11618,0
11619,1
11620,0
11621,0
11622,0
11623,1
11624,0
11625,1
11626,0
11627,0
11628,0
11629,0
11630,0
11631,0
11632,0
11633,1
11634,0
11635,0
11636,0
11637,1
11638,0
11639,0
11640,1
11641,1
11642,0
11643,0
11644,0
11645,1
11646,0
11647,0
11648,0
11649,0
11650,0
11651,0
11652,0
11653,0
11654,0
11655,1
11656,0
11657,0
11658,0
11659,0
11660,0
11661,0
11662,0
11663,0
11664,0
11665,1
11666,0
11667,0
11668,0
11669,1
11670,0
11671,0
11672,1
11673,1
11674,0
11675,1
11676,1
11677,0
11678,0
11679,1
11680,0
11681,1
11682,0
11683,0
11684,0
11685,1
11686,0
11687,1
11688,0
11689,0
11690,1
11691,1
11692,0
11693,0
11694,0
11695,0
11696,0
11697,0
11698,1
11699,0
11700,0
11701,1
11702,1
11703,0
11704,0
11705,0
11706,0
11707,1
11708,0
11709,0
11710,1
11711,1
11712,0
11713,0
11714,0
11715,0
11716,1
11717,1
11718,0
11719,0
11720,0
11721,1
11722,1
11723,0
11724,0
11725,0
11726,1
11727,0
11728,0
11729,0
11730,0
11731,0
11732,0
11733,0
11734,0
11735,0
11736,0
11737,0
11738,0
11739,0
11740,0
11741,1
11742,0
11743,0
11744,0
11745,1
11746,0
11747,1
11748,1
11749,0
11750,0
11751,0
11752,0
11753,0
11754,0
11755,1
11756,0
11757,0
11758,0
11759,1
11760,1
11761,0
11762,0
11763,1
11764,0
11765,0
11766,0
11767,1
11768,1
11769,0
11770,0
11771,0
11772,0
11773,0
11774,0
11775,0
11776,0
11777,0
11778,0
11779,0
11780,0
11781,0
11782,0
11783,0
11784,0
11785,0
11786,0
11787,1
11788,0
11789,1
11790,1
11791,0
11792,0
11793,0
11794,0
11795,1
11796,0
11797,1
11798,0
11799,0
11800,0
11801,0
11802,0
11803,0
11804,0
11805,0
11806,0
11807,1
11808,0
11809,0
11810,0
11811,1
11812,0
11813,1
11814,0
11815,0
11816,0
11817,0
11818,0
11819,0
11820,1
11821,0
11822,0
11823,0
11824,0
11825,1
11826,0
11827,0
11828,0
11829,0
11830,0
11831,0
11832,1
11833,0
11834,0
11835,1
11836,0
11837,0
11838,0
11839,1
11840,0
11841,0
11842,0
11843,1
11844,1
11845,0
11846,1
11847,0
11848,0
11849,0
11850,1
11851,0
11852,1
11853,0
11854,0
11855,0
11856,1
11857,0
11858,0
11859,1
11860,1
11861,0
11862,0
11863,1
11864,0
11865,0
11866,0
11867,0
11868,0
11869,0
11870,1
11871,0
11872,1
11873,0
11874,0
11875,0
11876,0
11877,0
11878,0
11879,0
11880,0
11881,0
11882,0
11883,0
11884,0
11885,0
11886,0
11887,1
11888,1
11889,0
11890,0
11891,0
11892,0
11893,0
11894,0
11895,1
11896,0
11897,0
11898,0
11899,0
11900,1
11901,0
11902,1
11903,1
11904,0
11905,0
11906,0
11907,0
11908,1
11909,1
11910,0
11911,0
11912,0
11913,0
11914,1
11915,1
11916,0
11917,0
11918,1
11919,0
11920,0
11921,0
11922,1
11923,1
11924,1
11925,0
11926,0
11927,0
11928,0
11929,0
11930,0
11931,0
11932,0
11933,1
11934,0
11935,1
11936,0
11937,0
11938,0
11939,0
11940,0
11941,1
11942,0
11943,0
11944,0
11945,0
11946,0
11947,0
11948,0
11949,0
11950,0
11951,0
11952,1
11953,0
11954,0
11955,0
11956,0
11957,0
11958,0
11959,0
11960,1
11961,0
11962,0
11963,0
11964,0
11965,1
11966,1
11967,0
11968,0
11969,1
11970,0
11971,0
11972,0
11973,0
11974,0
11975,0
11976,0
11977,1
11978,0
11979,0
11980,1
11981,0
11982,0
11983,1
11984,0
11985,0
11986,0
11987,0
11988,0
11989,0
11990,0
11991,0
11992,0
11993,0
11994,0
11995,0
11996,1
11997,0
11998,0
11999,1
12000,0
12001,1
12002,0
12003,0
12004,0
12005,1
12006,0
12007,1
12008,0
12009,1
12010,1
12011,0
12012,0
12013,0
12014,1
12015,0
12016,0
12017,1
12018,0
12019,0
12020,0
12021,0
12022,0
12023,0
12024,1
12025,0
12026,0
12027,0
12028,1
12029,1
12030,0
12031,0
12032,0
12033,1
12034,1
12035,0
12036,1
12037,0
12038,0
12039,0
12040,0
12041,0
12042,0
12043,0
12044,1
12045,0
12046,0
12047,1
12048,0
12049,0
12050,1
12051,0
12052,0
12053,0
12054,1
12055,0
12056,0
12057,0
12058,0
12059,0
12060,0
12061,0
12062,0
12063,1
12064,0
12065,0
12066,1
12067,0
12068,1
12069,0
12070,0
12071,1
12072,0
12073,0
12074,0
12075,0
12076,0
12077,1
12078,0
12079,1
12080,1
12081,1
12082,0
12083,0
12084,0
12085,0
12086,1
12087,0
12088,0
12089,1
12090,0
12091,0
12092,0
12093,1
12094,1
12095,0
12096,1
12097,0
12098,1
12099,1
12100,0
12101,0
12102,0
12103,0
12104,0
12105,0
12106,0
12107,1
12108,0
12109,0
12110,1
12111,0
12112,0
12113,0
12114,0
12115,0
12116,0
12117,1
12118,0
12119,0
12120,0
12121,0
12122,0
12123,0
12124,0
12125,1
12126,1
12127,1
12128,0
12129,0
12130,0
12131,1
12132,0
12133,0
12134,0
12135,1
12136,0
12137,0
12138,0
12139,1
12140,0
12141,1
12142,0
12143,0
12144,0
12145,1
12146,0
12147,1
12148,0
12149,0
12150,0
12151,0
12152,0
12153,0
12154,0
12155,0
12156,0
12157,0
12158,0
12159,0
12160,0
12161,0
12162,0
12163,0
12164,1
12165,0
12166,1
12167,0
12168,1
12169,0
12170,0
12171,1
12172,0
12173,0
12174,1
12175,0
12176,1
12177,0
12178,1
12179,1
12180,1
12181,0
12182,0
12183,0
12184,0
12185,1
12186,1
12187,1
12188,1
12189,0
12190,0
12191,1
12192,1
12193,0
12194,1
12195,1
12196,0
12197,0
12198,1
12199,0
12200,1
12201,0
12202,0
12203,1
12204,0
12205,0
12206,1
12207,0
12208,0
12209,0
12210,0
12211,1
12212,0
12213,0
12214,1
12215,1
12216,1
12217,1
12218,0
12219,1
12220,0
12221,0
12222,1
12223,0
12224,0
12225,1
12226,0
12227,0
12228,0
12229,0
12230,0
12231,0
12232,0
12233,1
12234,1
12235,0
12236,1
12237,1
12238,0
12239,0
12240,0
12241,0
12242,0
12243,1
12244,1
12245,1
12246,0
12247,0
12248,0
12249,0
12250,1
12251,0
12252,0
12253,1
12254,0
12255,0
12256,0
12257,0
12258,0
12259,0
12260,1
12261,0
12262,0
12263,0
12264,0
12265,0
12266,0
12267,1
12268,1
12269,0
12270,0
12271,0
12272,1
12273,0
12274,1
12275,0
12276,0
12277,0
12278,0
12279,1
12280,0
12281,1
12282,1
12283,0
12284,0
12285,0
12286,1
12287,1
12288,0
12289,0
12290,0
12291,1
12292,0
12293,0
12294,0
12295,0
12296,0
12297,0
12298,0
12299,0
12300,0
12301,0
12302,0
12303,1
12304,0
12305,1
12306,0
12307,0
12308,0
12309,0
12310,1
12311,0
12312,0
12313,0
12314,0
12315,0
12316,0
12317,0
12318,0
12319,0
12320,0
12321,0
12322,0
12323,0
12324,0
12325,0
12326,1
12327,0
12328,1
12329,1
12330,0
12331,0
12332,1
12333,0
12334,0
12335,1
12336,0
12337,0
12338,1
12339,0
12340,0
12341,0
12342,0
12343,0
12344,0
12345,0
12346,1
12347,1
12348,0
12349,0
12350,1
12351,1
12352,0
12353,1
12354,0
12355,0
12356,0
12357,1
12358,0
12359,1
12360,0
12361,1
12362,0
12363,1
12364,1
12365,1
12366,1
12367,0
12368,0
12369,0
12370,0
12371,0
12372,0
12373,0
12374,0
12375,0
12376,0
12377,0
12378,1
12379,0
12380,0
12381,0
12382,0
12383,0
12384,0
12385,0
12386,0
12387,0
12388,0
12389,0
12390,0
12391,0
12392,0
12393,0
12394,0
12395,1
12396,1
12397,0
12398,0
12399,0
12400,0
12401,0
12402,0
12403,1
12404,0
12405,1
12406,0
12407,0
12408,0
12409,0
12410,0
12411,0
12412,0
12413,1
12414,0
12415,0
12416,0
12417,0
12418,0
12419,0
12420,0
12421,0
12422,1
12423,0
12424,0
12425,0
12426,0
12427,0
12428,0
12429,1
12430,0
12431,0
12432,0
12433,0
12434,0
12435,1
12436,0
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,0
12444,0
12445,1
12446,0
12447,0
12448,0
12449,0
12450,0
12451,0
12452,0
12453,1
12454,1
12455,0
12456,1
12457,0
12458,1
12459,0
12460,0
12461,0
12462,0
12463,1
12464,1
12465,0
12466,0
12467,0
12468,0
12469,1
12470,0
12471,0
12472,0
12473,0
12474,0
12475,0
12476,0
12477,1
12478,0
12479,0
12480,0
12481,0
12482,0
12483,0
12484,0
12485,0
12486,0
12487,0
12488,0
12489,1
12490,0
12491,1
12492,0
12493,1
12494,0
12495,0
12496,1
12497,1
12498,1
12499,0
12500,1
12501,0
12502,1
12503,1
12504,0
12505,0
12506,1
12507,0
12508,0
12509,0
12510,1
12511,0
12512,1
12513,0
12514,0
12515,0
12516,1
12517,1
12518,1
12519,0
12520,1
12521,0
12522,0
12523,1
12524,1
12525,0
12526,0
12527,1
12528,0
12529,0
12530,0
12531,0
12532,0
12533,1
12534,1
12535,0
12536,0
12537,0
12538,0
12539,0
12540,0
12541,1
12542,0
12543,0
12544,0
12545,0
12546,1
12547,0
12548,0
12549,0
12550,0
12551,1
12552,0
12553,0
12554,0
12555,0
12556,0
12557,0
12558,0
12559,1
12560,1
12561,0
12562,1
12563,1
12564,0
12565,0
12566,0
12567,0
12568,0
12569,0
12570,0
12571,0
12572,1
12573,0
12574,0
12575,0
12576,0
12577,0
12578,1
12579,0
12580,0
12581,0
12582,0
12583,0
12584,0
12585,0
12586,1
12587,0
12588,0
12589,1
12590,0
12591,0
12592,0
12593,0
12594,0
12595,1
12596,1
12597,0
12598,1
12599,1
12600,0
12601,0
12602,0
12603,0
12604,0
12605,1
12606,0
12607,0
12608,1
12609,0
12610,0
12611,0
12612,0
12613,0
12614,0
12615,0
12616,0
12617,0
12618,0
12619,0
12620,0
12621,1
12622,0
12623,0
12624,1
12625,0
12626,1
12627,1
12628,1
12629,0
12630,0
12631,0
12632,0
12633,1
12634,0
12635,1
12636,0
12637,0
12638,1
12639,1
12640,0
12641,1
12642,0
12643,1
12644,0
12645,1
12646,1
12647,0
12648,0
12649,0
12650,1
12651,0
12652,0
12653,0
12654,0
12655,1
12656,0
12657,0
12658,0
12659,0
12660,0
12661,1
12662,0
12663,0
12664,0
12665,0
12666,0
12667,0
12668,1
12669,1
12670,0
12671,0
12672,1
12673,0
12674,0
12675,0
12676,0
12677,1
12678,1
12679,0
12680,0
12681,0
12682,0
12683,0
12684,0
12685,1
12686,1
12687,0
12688,0
12689,0
12690,1
12691,0
12692,0
12693,1
12694,0
12695,0
12696,1
12697,0
12698,1
12699,1
12700,0
12701,1
12702,0
12703,1
12704,1
12705,0
12706,0
12707,0
12708,0
12709,0
12710,1
12711,0
12712,1
12713,0
12714,0
12715,0
12716,0
12717,1
12718,0
12719,1
12720,0
12721,0
12722,1
12723,1
12724,0
12725,0
12726,0
12727,0
12728,0
12729,1
12730,0
12731,0
12732,1
12733,0
12734,0
12735,0
12736,1
12737,1
12738,1
12739,0
12740,0
12741,0
12742,1
12743,1
12744,0
12745,1
12746,0
12747,0
12748,1
12749,0
12750,0
12751,0
12752,1
12753,0
12754,0
12755,0
12756,0
12757,0
12758,0
12759,1
12760,0
12761,0
12762,0
12763,0
12764,1
12765,1
12766,1
12767,1
12768,1
12769,1
12770,0
12771,1
12772,1
12773,1
12774,0
12775,0
12776,0
12777,1
12778,0
12779,0
12780,0
12781,0
12782,1
12783,0
12784,0
12785,0
12786,0
12787,0
12788,0
12789,1
12790,0
12791,0
12792,0
12793,0
12794,0
12795,1
12796,1
12797,0
12798,0
12799,1
12800,0
12801,0
12802,0
12803,0
12804,0
12805,0
12806,0
12807,0
12808,0
12809,0
12810,1
12811,0
12812,0
12813,0
12814,1
12815,0
12816,0
12817,0
12818,0
12819,0
12820,1
12821,0
12822,0
12823,0
12824,1
12825,0
12826,0
12827,1
12828,0
12829,0
12830,1
12831,1
12832,0
12833,0
12834,0
12835,0
12836,0
12837,1
12838,1
12839,0
12840,0
12841,1
12842,0
12843,1
12844,1
12845,0
12846,0
12847,0
12848,1
12849,1
12850,0
12851,0
12852,0
12853,0
12854,0
12855,0
12856,0
12857,0
12858,1
12859,0
12860,1
12861,1
12862,0
12863,0
12864,0
12865,0
12866,0
12867,0
12868,0
12869,1
12870,0
12871,0
12872,0
12873,1
12874,0
12875,1
12876,0
12877,0
12878,0
12879,0
12880,0
12881,0
12882,0
12883,1
12884,0
12885,1
12886,0
12887,1
12888,0
12889,1
12890,1
12891,1
12892,0
12893,0
12894,0
12895,0
12896,1
12897,0
12898,1
12899,0
12900,0
12901,1
12902,0
12903,0
12904,0
12905,0
12906,0
12907,0
12908,0
12909,0
12910,1
12911,0
12912,0
12913,0
12914,0
12915,0
12916,1
12917,0
12918,1
12919,0
12920,0
12921,0
12922,0
12923,0
12924,0
12925,0
12926,1
12927,0
12928,1
12929,0
12930,0
12931,0
12932,1
12933,0
12934,0
12935,0
12936,0
12937,0
12938,0
12939,1
12940,1
12941,0
12942,0
12943,1
12944,0
12945,0
12946,0
12947,0
12948,0
12949,0
12950,0
12951,0
12952,1
12953,0
12954,0
12955,1
12956,0
12957,1
12958,1
12959,0
12960,0
12961,0
12962,0
12963,1
12964,0
12965,1
12966,0
12967,0
12968,0
12969,1
12970,0
12971,1
12972,0
12973,0
12974,1
12975,0
12976,0
12977,1
12978,0
12979,0
12980,0
12981,1
12982,0
12983,0
12984,0
12985,0
12986,1
12987,0
12988,0
12989,0
12990,1
12991,0
12992,0
12993,1
12994,0
12995,1
12996,0
12997,0
12998,1
12999,0
